bbSpz	EEF	Female	Male	Merozoite	oocyst	ook	Ring	ookoo	Schizont	sgSpz	Trophozoite
PBANKA_0100900	251.928023841063	244.986929006111	83.0694931012089	109.843715801731	1460.23907224134	306.037752035204	68.2101912165046	137.160772019203	617.71520794087	366.75850558823	167.637971997951	141.190023771675
PBANKA_0101000	3.98179269544908	63.284382171481	3.65366191549671	0.818507569312449	0	143.979166984683	12.8806361529512	37.1844638048862	153.252120578372	0.0149295166322653	38.0009325189464	97.434777360931
PBANKA_0101100	4.3401540380395	30.7489746824733	24.6314286437981	0	0	24.8484074467448	1.50474721412982	0	8.10917788814325	0	7.81712096108248	15.3886679295821
PBANKA_0101200	83.0203777001134	126.747407623615	9.54467859947175	0	0	166.444613884068	61.8451105007355	233.410282485528	367.578259237374	10.6746043920697	123.727445642396	155.855464487856
PBANKA_0101300	23.8907561726945	13.5545589195797	10.4888833641507	0	0	33.5341259635708	18.2375362352534	13.1847214445736	77.9019798869705	0	28.3884919112995	56.0902883281896
PBANKA_0101400	187.024802905243	180.742339201118	112.380893187329	74.5660395643641	0	100.205217799486	52.1244434974569	86.5410457446677	235.222866293834	56.7023041693437	107.457361345407	189.24445417319
PBANKA_0101500	0	25.2780242124617	324.765386668477	0	8.95167614928549	29.4589180709845	40.8237919193419	2.91253941649726	69.4525567727514	0.850982448039124	0.0748049852735166	37.3667393590375
PBANKA_0101600	72.5880808380368	60.6270633717611	5.0904952530516	0.572955298518714	0	26.1952981909047	1.6702694076841	17.4961149177398	26.8935497444191	0.194083716219449	5.12414149123589	49.5410641179497
PBANKA_0101700	69.8406438781769	62.5474786387855	17.8577857667536	557.321803944846	8.90208237560524	52.0279719506894	4.67976383594373	71.5503410776782	89.6687939554301	3.17998704267251	106.484896536851	80.3183999771139
PBANKA_0101800	115.511806094978	33.071337330968	417.235875035403	137.018167102904	177.644897322663	53.0813095839427	76.9377250584575	40.5250108058866	212.596558759783	0.970418581097246	411.128199063247	54.1215031361543
PBANKA_0101900	24.2092995883304	81.5059967981318	55.8312382592756	57.7457090149933	0	69.9001760558881	14.280051062092	46.506677779553	70.572530641918	0.209013232851715	6.0966062997916	380.055900642081
PBANKA_0102000	87.1614421033804	48.9035980788791	7.49205954582191	3.84698557576851	0	96.6135091483928	24.8132815610007	4.81247552331626	146.021909524258	0.522533082129287	93.8428540256265	120.176255293421
PBANKA_0102100	34.800868158225	37.9840275489376	85.5942145371982	11.9092851334961	9.39802011240776	63.3902041257819	27.3262094085975	17.015911286346	108.042036163531	36.3981615494629	6.02180131451808	142.757016067376
PBANKA_0102200	22.1387673866969	136.930074620861	28.4903524646598	31.1851383908043	204.524722657359	115.521783056791	22.104736575567	146.441229156357	211.065455242442	18.1393627082024	48.8850578762431	30.3755429628305
PBANKA_0102300	30.9385292436394	23.1119744345387	54.2096692068922	17.6388381186833	0	21.1703596453851	13.2116805400598	16.1807745360959	6.88996582803779	0.0149295166322653	49.7453152068885	51.2687735721847
PBANKA_0102400	4.41978989194848	30.6373226320649	38.9792358288104	109.802790423265	0	0.794320182453274	7.35821387709481	26.2754900047441	3.58675175821721	0.403096949071164	17.953196465644	19.0449832862191
PBANKA_0102500	9.07848734562391	13.1749419481912	22.5377572090752	9.1263593978338	0	24.8138717866381	3.23520651037911	23.7178837071031	33.9536381854949	40.682932822923	0	25.3531317586588
PBANKA_0102600	9.15812319953289	515.74315124648	38.589238208617	1327.33279977553	0.198375094721008	158.622286869908	970.832807612275	34.6790535541358	966.069611904954	21.3342792675072	118.117071746883	329.108561386963
PBANKA_0102700	0	2.83596208037335	15.1893809970088	620.715215188095	0	3.40176252050641	7.74944815276856	2.91253941649726	20.4147135645564	0.418026465703429	0	2.65183311580266
PBANKA_0102800	0.318543415635927	48.0327120856936	14.1425452796474	142.338466303435	6.32320614423213	13.1235508405323	22.962442487621	3.57020960731922	52.4402954689543	2.65745396054323	0	78.9523041295792
PBANKA_0102900	0.199089634772454	182.953049799204	311.874939011556	38.5107811361507	0.24796886840126	0.621641881919953	35.3013696434855	0	8.91726030007361	240.604090045588	4.22648166795369	183.217560728184
PBANKA_0103000	11.7064705246203	63.3737038118077	25.2677405504295	25.905764568739	0	61.836099420982	97.552761892036	30.398977709104	134.864701485851	1.58252876302012	19.0752712447467	67.6619237426012
PBANKA_0103100	7.96358539089816	28.8285594154488	7.75890002279639	5.36122457899654	0	56.4830721044491	16.251269912602	58.4178156799952	103.05177284775	2.2394274948398	3.02960190357742	31.4603837829315
PBANKA_0103200	0.199089634772454	1.16118132424736	344.593686726735	0.327403027724979	36.8481738444273	1.69224734522654	49.4158985120232	0.354933118856297	11.3698613047043	0.0746475831613266	0	0.361613606700363
PBANKA_0103300	36.1148597477232	120.718196901562	62.933300184904	235.320926177329	744.898480677385	163.785368055854	28.4397223470535	238.869988990288	186.581975849394	164.373978121241	105.213211787201	86.0238591050529
PBANKA_0103400	2.1501680555425	106.270421578715	77.3016335604529	139.064436026185	4.16587698914117	123.447717051271	105.904108930457	142.422133545778	40.1347597925411	0.716616798348736	6.05920380715484	47.9338925326147
PBANKA_0103500	0.0398179269544908	10.0040237165926	11.8230857490231	12.5640911889461	24.8216837269661	11.8629992466391	39.4996143709077	10.8880953813858	23.4910974836597	3.56815447511141	0	46.6883345539802
PBANKA_0103700	19.0329690842466	62.2125224875603	26.2529976961814	20.8719430174674	0	78.9139833437274	16.9885960475256	49.4296564054284	28.665660296898	0.0597180665290613	21.4316282808625	37.3667393590375
PBANKA_0103800	35.3981370625423	78.7370259480035	6.40417144738749	6.46620979756834	0	105.851798226925	34.3533788985837	117.159246850712	87.9392140562108	0.268731299380776	71.7379808773024	115.99760917155
PBANKA_0103900	354.180460260196	74.0029790106874	119.216114635983	182.363486442814	659.15084598423	108.200223114179	133.094891089782	122.859055171169	171.441063289014	68.5414108587301	331.311279776405	172.730766133873
PBANKA_0104000	198.492365868137	218.011793627441	109.055650320416	256.274719951728	0	118.664528126498	281.162016960156	60.6100496494018	42.2045849178364	3.07548042624666	353.75277535846	102.135754248036
PBANKA_0104100	123.355937705013	1026.81924678589	238.740122130013	2787.59122880741	39.1294874337189	127.471121453697	197.663594048093	95.8006244630658	30.423593964957	13.4664240023033	108.392423661326	219.057487081153
PBANKA_0104200	0	0.223304100816799	0.205261905364984	99.0394158868063	0	0	39.7855163415924	2.18179476002841	2.38171658253158	0.0298590332645307	0	1.72770945423507
PBANKA_0104300	0	7.2350528664643	4.24892144105516	30.7349592276824	0	1.41596206437323	14.0994813963964	3.4031822572692	12.6316040180693	1.44816311332974	0	30.8175151487976
PBANKA_0104400	0.637086831271853	2.233041008168	27.1150976987144	497.120572221916	0.24796886840126	7.02800683170614	8.38144198270308	8.52883406192925	6.71984321499982	9.70418581097246	3.36622433730825	28.3263991915284
PBANKA_0104500	5.45505599276524	6.18552359262535	409.764341680117	5.32029920053092	5.85206529426974	4.8522602449863	452.808531675945	0	17.9195819066662	0.119436133058123	17.3173540908191	3.41523961883676
PBANKA_0104600	5.53469184667422	109.240366119578	83.6852788173039	358.710942251181	13.0679593647464	108.044812643699	246.477593674464	203.481069198439	85.0471296345653	182.065455330476	0	120.336972451954
PBANKA_0104700	0	77.0399147817958	253.477926935218	989.20732289256	0	120.080490190871	31.5695965524436	40.2953481995678	42.7574834102099	9.9878466269855	0	233.722927797334
PBANKA_0104800	0.437997196499399	23.6479042764991	21.5730262538598	91.9593254122536	1059.29820892334	23.6569271730649	9.40467008831136	26.4111997266597	98.5860542555038	83.7695178236408	6.91946113780028	25.3933110482921
PBANKA_0104900	17.1615265173855	225.425489774559	96.5757264742249	41.293706871813	113.123397764655	252.144854438754	87.4860030295076	597.592540850845	248.449899457536	55.0749868564268	4.63790908695803	104.707228784572
PBANKA_0105000	126.740461496144	278.482544128631	198.77562915545	226.235492157961	0	441.7974319145	258.079194695405	82.8142479966766	348.69464919016	77.0512353391214	236.720375898043	160.476082795694
PBANKA_0105100	0	1.74177198637104	972.038279046417	7.57119501614015	0	0	21.4877902177738	5.02125971087879	0.49619095469408	0.283660816013041	0	0.281255027433615
PBANKA_0105200	6.84868343617242	133.111574496894	21.2856595863488	14.1601809491054	56.9584490717695	69.6066229449815	25.9568894437393	183.917990823831	47.8753386857688	10.7343224585988	16.6067067307207	151.676818365985
PBANKA_0105300	130.16480321423	190.991997428609	96.8015145701264	21.567674451383	145.458538204179	193.883195838812	446.187643933773	232.898761226	365.338311499041	72.7216755157644	176.016130348585	143.39988470151
PBANKA_0105400	44.6358961159842	50.6677004753318	64.3290811413859	86.1069962916696	0	50.0594393246096	37.5584904646802	25.0019064606127	126.911469326326	39.1750516430642	0.0374024926367583	598.7115948269
PBANKA_0105500	24.2092995883304	119.713328447886	33.3755858123464	0.900358326243694	73.7459414625348	169.690965934094	110.373208156422	246.187874764354	204.388142680701	0.597180665290613	0.187012463183791	53.5188137916537
PBANKA_0105600	0	127.930919357944	31.795069141036	58.1958881781151	226.023623547749	187.666777019613	12.6248291265492	126.596292128539	149.481069322696	0.0597180665290613	0	44.3177564656111
PBANKA_0105700	0.199089634772454	213.34473792037	79.9084597585882	38.8381841638757	13.191943798947	34.3457139760774	284.90883752334	23.7178837071031	35.286265320959	0.612110181922878	0	5.26348694197195
PBANKA_0105800	0	10.0933453569193	18.3298881490931	35.6460046435571	11.1585990780567	20.3587716328785	10.5031355546261	1.49280694107207	25.2773849205584	0.134365649690388	0	27.8844270055613
PBANKA_0105900	0.875994392998798	28.605255314632	33.6834786703938	8.92173250550569	0	114.727462874338	13.8587218421356	5.37619282973509	51.0793145646506	2.50815879422057	0.374024926367583	122.024502616556
PBANKA_0106000	161.10333245787	69.7155402750048	45.6707739437089	201.639339700122	0	87.9105228015134	77.3590542784139	26.5886662860879	142.420980881621	143.636879519025	193.969326814228	136.328329726037
PBANKA_0106100	4.02161062240357	5.89522826156351	8.41573811996433	45.1816178260472	0	2.14121092661317	4.86033350163931	7.37008182095722	11.5966914554216	1.53774021312333	17.1303416276353	18.603011100252
PBANKA_0106200	4.18088233022154	200.571743353649	41.6271144080187	707.231465264421	0	2.03760394629318	17.1691657132212	6.44099218630398	3.68598994915602	0.686757765084205	0	31.1791287554979
PBANKA_0106300	117.940699639202	168.527604886439	1769.8297266285	98.4664605882876	286.552824324496	8.04680880485273	67.9995266065264	0.407129165746929	4.93355577810114	133.440019659187	29.3235542272185	315.688678649417
PBANKA_0106400	33.9646916921807	207.717474579787	19.0893571989435	2.0053435448155	1.19025056832605	28.0947594967712	228.826908852721	43.4793070598964	136.509220078551	5.04617662170568	13.464897349233	73.8093550565073
PBANKA_0106500	0.199089634772454	35.862638591178	2.99682381832876	14.3238824629679	9.10045747032625	72.9565819753279	188.93606020614	50.2125971087879	226.248898456081	1.5078811798588	9.83685556346743	23.7861394629572
PBANKA_0106600	0.557450977362871	222.656518924431	19.8077738677209	24.0231971593204	0	371.361953126959	239.525661545184	92.6062263933591	560.908432070608	2.68731299380776	1.19687976437627	235.169382224136
PBANKA_0106700	3.18543415635927	66.7232653240597	44.3776239399095	3.47865716957791	0	89.6718414669533	124.593069329949	77.2919062356477	249.981002974877	5.70307535352535	9.79945307083067	56.6527983830568
PBANKA_0106800	8.16267502567062	16.2342081293813	50.5970596724685	75.7119501614015	0	52.3733285517561	23.519198956849	59.221634802111	159.660072336135	10.5700977756439	27.9022595070217	27.8442477159279
PBANKA_0106900	0.398179269544908	60.7163850120878	58.3970120763379	57.5820075011308	15.9196013513609	47.6764787772498	16.6725991325584	104.068478290542	125.7489648039	14.5114901665619	3.70284677103907	98.3187217328653
PBANKA_0106950	0	26.5955184072808	13.3830762297969	4.25623936042473	0	25.9535485701581	65.8326906181795	38.8964941428989	47.2373788868764	1.1197137474199	19.8607235901186	110.452867202144
PBANKA_0107000	0	169.755777440931	153.186959973887	4.25623936042473	0	94.3686912414596	523.125368992231	43.6463344099464	54.3541748656315	27.8734075524394	28.2762844333893	407.940327647642
PBANKA_0107100	0	265.30760218044	52.6496787261183	13.9555540567773	0	427.223383349488	26.0772692208697	672.932314932783	133.744727616684	1.40337456343294	0	431.244315634999
PBANKA_0107200	0	27.6227172710381	60.2443692246227	791.578670282069	0	2.55563884789314	109.951878936466	12.9550588382548	12.8726110532064	0.253801782748511	0.0748049852735166	21.8173542709219
PBANKA_0107300	30.0227169236861	226.140062897173	47.9902334743332	175.447097482123	13.6134908752292	586.657258231903	34.2931890100185	455.734124611485	351.586733611805	3.80702674122766	87.2974178141938	258.553728790759
PBANKA_0107400	595.357643823547	96.8693189343276	92.0189121751222	983.150366879648	28.9875607161073	331.231516083015	41.8470200249502	664.560069011525	380.5359315971	468.697245153338	177.699242517239	552.867025355221
PBANKA_0107500	4.61887952672094	34.6567964467673	23.5230143548271	0	0	35.5371942497573	43.8633812918842	5.56409859854136	63.4840884320026	11.5853049066379	0.972464808555715	49.5812434075831
PBANKA_0107600	32.9294255913639	360.122523387253	73.1553430720802	221.610924391345	159.939920118813	258.982915139874	28.8610515670099	190.233712497597	398.696520538903	62.3008729064432	101.360755045615	697.150854428666
PBANKA_0107700	12.5824649176191	28.7169073650404	129.869207524425	15.1014646538147	600.952552570454	61.6979567805554	398.607537022989	22.3712256973248	271.629105483959	157.11823303796	1.49609970547033	54.6036546117548
PBANKA_0107800	11.2286554011664	17.5740327342821	29.8450810400686	8.22600107159011	2.4796886840126	11.4140356652525	27.7324911564125	2.16091634127216	23.3635055238812	1.13464326405216	2.20674706556874	9.12069874677581
PBANKA_0107900	334.988219468131	72.0825637436629	66.8538025773752	78.0037713554764	0	53.564808825436	153.740022867643	14.5000618262175	111.728026112687	143.532372902599	335.799578892816	117.122629281284
PBANKA_0108000	156.325181223331	70.4077829875369	22.6814405428307	27.1744513011733	0.520734623642646	24.8829431068515	8.48677428769217	26.1606587015847	108.96353365082	9.43545451159169	161.9901956098	52.5946901300861
PBANKA_0108100	201.956525513177	148.050618841538	91.5673359833193	246.24800222765	0	10.1362162413059	30.6216058075418	17.3395267770679	15.8639336657907	25.8579228070835	392.726172685962	10.0448224083434
PBANKA_0108200	2.42889354422394	228.283782265014	25.6782643611595	82.1781599589699	80.7634604382904	20.3933072929851	14.5960479770592	124.967775465551	68.7153587829201	82.828958275808	0	35.7193884840691
PBANKA_0108300	2.22980390945149	30.771305092555	314.66650092452	230.205253869126	33.847750536772	0.448963581386633	96.7552458685472	3.26747253535356	2.02729447203581	109.612511114092	0	43.9561428589107
PBANKA_0108400	1.11490195472574	74.6282304929744	41.4423786931902	157.767333984974	0.644719057843276	63.2175258252486	22.8420627104906	79.4110657394074	163.672130626947	98.3108670234672	20.6835784281273	117.202987860551
PBANKA_0108500	0.159271707817963	6.38649728336047	10.2630952682492	0.327403027724979	0	49.9558323442896	16.9434536311017	22.3503472785686	37.6821587879104	1.67210586281372	13.3900923639595	26.5183311580266
PBANKA_0108600	127.616455889143	159.930397004992	11.8025595584866	21.0765699097956	9.34842633872751	144.479934056229	44.6909922596556	386.146354896895	261.124034128864	4.15040562376976	41.1801443930709	88.3542579037886
PBANKA_0108700	7.84413161003469	115.671524223102	153.433274260325	114.591059703743	482.894574324614	169.570091123721	261.479923399338	312.362023012298	671.544838082968	1.8512600624009	114.040200049476	55.7286747214892
PBANKA_0108800	364.174759925773	188.870608470849	432.917884605287	1014.78568443357	1.01667236044517	122.929682149671	101.54034200948	3.22571569784105	183.222054241894	1556.52154504672	172.462893548092	1155.87780417289
PBANKA_0108900	0.199089634772454	100.933453569193	12.3772928935085	0	0	154.547078977322	0.827610967771399	90.8315607990776	56.8493065235217	0.985348097729512	0	13.0180898412131
PBANKA_0109000	7.16722685180835	64.0659465243398	4.51576191802964	31.5534667969949	0	59.9711737752222	43.5925267933408	66.3411755979931	142.420980881621	1.20929084721349	14.5869721283357	90.4837602543574
PBANKA_0109100	40.3753779318537	1378.38922311186	107.351976505887	69.9414717977487	0	2050.19219440206	1171.05447192439	795.666099591415	2479.04089407372	12.4064283214125	180.766246913453	517.589609057119
PBANKA_0109200	1.87144256686107	184.605500145248	62.728038279539	27.747406599692	1467.70293518022	136.39858959127	60.9272147001163	401.77385133595	207.790594941461	96.7581972937116	0.0374024926367583	207.003700191141
PBANKA_0109300	0	17.0604333024035	44.7881477506395	0.0818507569312449	0	13.2789613110123	15.3032791677002	0.0313176281343791	32.7911336630688	16.5120453952855	0	95.1043785621954
PBANKA_0109400	0	279.554403812551	22.1067072078088	18.1299426602707	0	118.543653316124	15.3333741119828	128.851161354214	30.1400562765604	0.044788549896796	0	204.271508496072
PBANKA_0109500	14.2946357766622	345.161148632527	35.0382072458027	232.333373549339	10.5634737938937	218.48985366481	32.2015903823781	131.262618720561	173.369119570112	0.537462598761552	8.52776832118089	126.645120924394
PBANKA_0109600	2.38907561726945	178.397646142541	164.353207625743	0	0	405.897613233623	151.332427325036	182.560893604674	147.439597966241	6.40476263524183	6.43322873352243	624.54687806116
PBANKA_0109700	34.0841454730441	62.6814610992756	143.519124231197	31.9627205816511	9.249238791367	48.6607450902897	10.698752692463	0.386250746990676	132.525515556579	7.76334864877797	55.3182866097655	227.454958614528
PBANKA_0109800	14.9317226079341	0.692242712532078	348.083139117939	1.80071665248739	5.18254934958634	0	4.9205233902045	0	2.04147135645564	0.119436133058123	37.4024926367583	0.241075737800242
PBANKA_0109900	2.74743695985987	144.544744458714	632.966137574001	0.0409253784656224	71.8613780626852	3.69531563141306	16.4920294668628	0.0313176281343791	9.83875778736261	87.8154168309847	0.0748049852735166	94.1400756109944
PBANKA_0110000	338.61165082099	242.575244717289	77.7737359427924	12.1957627827555	789.929627179054	524.234052589107	146.216286796994	546.210752291707	757.867887315318	112.090810875048	969.921439056416	438.315870610473
PBANKA_0110100	689.805766559599	269.371736815305	334.905324793508	116.105298706971	52.2718374589856	76.8418437373276	51.8234940546309	103.964086196761	125.507957768763	14.123322734123	1550.33331979363	278.040684262945
PBANKA_0110200	0	70.4524438077002	46.2044548976579	11.8683597550305	0	200.790327860145	36.5804047754959	29.3550567712914	164.721220074015	3.80702674122766	0.0748049852735166	74.7334787180749
PBANKA_0110300	0	212.920460128818	1.2315714321899	0	0	4.57597496413299	0.120379777130385	0.0417568375125055	3.4024522607594	6.21067891902238	0	124.716515021992
PBANKA_0110400	0.199089634772454	3.88549135421231	38.260819160033	115.696044922315	7.73662869411932	24.5203186757315	17.4249727396233	2.60980234453159	101.492315561569	136.366204919112	0	46.9294102917804
PBANKA_0110500	67.6904758226344	408.847478185478	1034.21211018147	8.47155334238384	741.253338311887	351.452145075467	67.8189569408309	70.2871967429249	163.629599973688	675.053024044509	430.240872800631	302.75094738747
PBANKA_0110600	0.199089634772454	7.36903532695438	6.79416906758096	0.0818507569312449	0	8.841128987306	1.12856041059736	0.793379912737605	10.1364723601791	16.6464110449758	0	8.79926442970882
PBANKA_0110700	0	1.65245034604432	47.6823406162857	1.2686867324343	16.0435857855615	5.7674552378129	6.53060290932341	0.198344978184401	8.08082411930359	5.82251148658348	0	2.00896448166868
PBANKA_0110800	0	0.17864328065344	481.154432366058	12.1548374042899	1.58700075776806	0.241749620746649	53.1777665473477	7.24481130841971	5.82669949655048	0.179154199587184	0	0.120537868900121
PBANKA_0110900	0	50.3104139140249	242.660624522484	15.4288676815397	5.00897114170546	80.8997837998606	253.294098554472	21.4525752720497	160.000317562211	1.53774021312333	3.55323680049204	3.73667393590375
PBANKA_0111000	1.79180671295209	196.998877740581	96.9451979038818	40.3114977886381	1.21504745516617	28.5609909082112	117.009143370735	0	107.871913550493	1569.97303953239	0.0374024926367583	263.09398851933
PBANKA_0111100	92.8554056578726	39.770460355472	10.0988857439572	37.1193182683196	0	42.2025766503435	226.37417089369	0.657670190821962	115.173009026706	202.817483449324	144.710244011618	71.8807491541054
PBANKA_0111200	38.9817504884465	33.3169718418665	32.7187477151784	57.0499775810777	1071.62226168289	99.0655410159659	80.3986436509561	83.5449926531454	229.849827098718	193.874702986598	132.928458831039	34.5140097950679
PBANKA_0111300	6.68941172835446	772.274902264819	168.684233828944	54.1442757100185	0.148781321040756	1121.51102630381	110.794537376378	577.580576472976	272.068588900974	5.37462598761552	0	111.738604470412
PBANKA_0111400	58.8907139656919	95.0382253076299	126.728700372341	159.731752151324	48.800273301368	210.650258820598	137.187803512215	76.3732558103726	278.816785884813	50.1781054010438	66.0153995038784	150.632156835518
PBANKA_0111500	0.159271707817963	17.0381028923218	29.5577143725577	1.43238824629679	0	16.1972245900255	15.5891811383849	13.550093772808	18.5858954743982	1.01520713099404	1.08467228646599	44.2373978863444
PBANKA_0111600	2.98634452158681	16.7254771511783	24.2209048330681	0.409253784656224	0	10.9305364237592	76.3960160613708	0	36.5054773810644	326.239797448262	0	13.9422135027806
PBANKA_0111700	13.2991876027999	133.98246049008	48.5033882377457	42.8488712535067	0.049593773680252	99.1000766760726	24.2866200360552	17.7362167334367	69.3249648129729	4.55350257284092	37.7391150704891	261.768071961429
PBANKA_0111800	95.563024690778	31.2849045244336	40.3134382136828	22.5089581560923	0	31.4447185271176	32.4122549923563	35.3367237449578	109.81414671601	158.850056967303	83.8937909842488	70.3137568584038
PBANKA_0111900	75.5346074326691	9.53508510487734	16.9751595736842	25.3737346486859	0	21.6193232267717	20.2538975021873	1.75378717552523	41.4673869280052	180.527715117352	91.1124720631432	10.1251809876102
PBANKA_0112000	24.2491175152849	54.1289140379922	20.1567191068414	4.33809011735598	0	48.263584999063	149.105401448124	61.2781590496019	204.444850218381	32.7852185244547	81.238214007039	81.0014479008812
PBANKA_0112100	47.781512345389	531.798716095208	64.2264501887034	112.340163888134	3.59554859181827	6.49270410005285	27.1456397429019	7.18217605215095	24.639425121666	157.058514971431	15.7464494000752	572.876311592641
PBANKA_0112200	4.89760501540237	76.8389410910607	54.9075596851332	531.825293160764	145.210569335778	0.690713202133282	71.2648280611881	16.5670252830866	13.5247477365186	4509.49035780901	1.04726979382923	9.40195377420943
PBANKA_0112300	119.652870498245	261.667745337126	71.4927216386238	0.777582190846826	8.72850416772436	46.3295880330899	132.237185177728	217.949813396523	101.761676365546	181.348838532127	157.127871567022	60.3894723189606
PBANKA_0112400	326.188457611189	54.4415397791357	38.2813453505695	19.3167786357738	15.0269134251164	60.5755478270888	154.101162199035	60.213359693033	246.309189910141	132.320305911768	408.173402144943	35.7997470633359
PBANKA_0112500	143.822352159621	64.6242067763818	3.03787619940176	24.8826301070984	503.500787288759	11.2240895346658	9.63038217043083	37.2784166892893	41.4532100435854	536.775840996468	464.763373504358	125.479921525026
PBANKA_0112600	0.0796358539089816	29.1188547465107	6.3631190663145	59.2599480182213	335.625863381106	5.47390212690626	0.963038217043083	323.218800765549	53.2342009964648	258.997254536539	0	255.500102778623
PBANKA_0112621	0	1.42914624522752	0	1.55516438169365	0	0.276285280853313	0	0.334054700100044	2.63690050208854	4.74758628906037	0	1.16519939936784
